node_index,ct_code,population,area_km2,longitude,latitude
0,21067003908,5868,6.59050977971863,-84.43040126927856,38.02887132084056
1,21067003909,3093,3.4607436422682025,-84.44192987484394,38.02232334570388
2,21067003910,2575,0.8301197927142435,-84.45223650865611,38.01456739026797
3,21067003911,3834,1.6878853832407603,-84.44537079933882,38.01054279805781
4,21067002002,2479,1.1601163891931994,-84.55625718083142,38.05154338119124
5,21067002001,6240,2.0111530217554083,-84.54073646186247,38.05234990885046
6,21067003503,2415,0.7272004770319539,-84.5018355179585,37.98889310609216
7,21067003504,3978,1.1556314796131253,-84.50232866686754,37.981879817770604
8,21067000101,3171,1.302427297685555,-84.494375645178,38.04493905593118
9,21067003912,4467,4.131903789197907,-84.4277716571301,37.99944009670767
10,21067004208,7116,8.323005405468333,-84.57198414531567,38.02655681810591
11,21067003913,8296,7.721517717377413,-84.40548098532884,37.98326814380939
12,21067004006,1118,3.3094198979225915,-84.47440814630845,37.94717578883349
13,21067004003,5513,2.132874296676104,-84.4837784806287,37.96370586275811
14,21067003704,5578,9.67958838515426,-84.52524535172964,38.092252091613815
15,21067003600,4664,4.185785186274848,-84.55831425576442,38.00054919831667
16,21067003906,4951,3.090154135954662,-84.41060492213927,38.00889990509197
17,21067004210,5464,2.8290434961842106,-84.54279449269885,37.97334676333909
18,21067002700,3966,2.755604890146906,-84.50872249257036,37.99826213159236
19,21067002800,3986,3.296863767902353,-84.52625708508178,38.00812045630138
20,21067002900,4495,3.1795558196904703,-84.53921586921986,38.01495244105614
21,21067003000,5943,4.5044885472279015,-84.55423920408454,38.03232316859875
22,21067003101,2615,2.8647909367740265,-84.4543697512449,38.0869336455536
23,21067003102,2726,2.107517994906066,-84.46630364174538,38.076597158330834
24,21067003300,2744,3.326232290156302,-84.43652225420203,38.04755705166215
25,21067003402,4946,2.0994199521167305,-84.45598288051211,38.00062444782364
26,21067003404,4492,2.126933460826994,-84.48460228889508,37.984417352690514
27,21067003405,5659,3.122823718828933,-84.4690562193132,37.984908442003984
28,21067003407,3821,4.087445316530657,-84.44134451235111,37.98615562654523
29,21067003501,3973,1.8222647534038965,-84.51585038091585,37.987444124360934
30,21067001400,2276,1.147555473159232,-84.47274744373603,38.05818395434861
31,21067001500,2298,1.968316046772565,-84.46309158395029,38.04981287674727
32,21067001600,2392,1.925879580254712,-84.46147804988496,38.036698418895014
33,21067001700,2504,2.432459200121747,-84.46374404771501,38.02507745469094
34,21067000200,3839,1.5726219356734867,-84.49105923323548,38.05758580121263
35,21067000500,3424,1.5442957355026927,-84.47852819922069,38.03619717907668
36,21067000300,2716,1.0828100432855867,-84.48376533205226,38.05069564225627
37,21067004105,4777,2.2591174362355724,-84.51717489032646,37.967734890395505
38,21067004106,4837,2.587326512696206,-84.51753225884138,37.95974550439941
39,21067004103,1700,0.8072098708528046,-84.52450540750151,37.979872054842104
40,21067003701,3162,83.52182216277848,-84.58814953067889,38.09482990809754
41,21067003917,1538,9.545075907409876,-84.42552440930048,38.0574662480239
42,21067004007,1826,105.26655713507829,-84.40514776726204,37.91690655637281
43,21067004005,1770,3.3290482262380667,-84.4637394080673,37.954366743356445
44,21067003918,3016,149.66348002097484,-84.35477793403308,38.03603626419444
45,21067003915,4293,3.0559922582132417,-84.39428239991234,38.01571755197844
46,21067004209,4424,1.6761332366765165,-84.56056152432242,37.97953855545242
47,21067003916,568,3.603972571707159,-84.391368839224,38.02894095124987
48,21067000102,1546,0.7886821082819756,-84.50254026852521,38.05170320566561
49,21067003406,6519,4.549859100148879,-84.45729653447401,37.97364395315184
50,21067003702,4920,5.651246502546194,-84.55168125699961,38.07405598947525
51,21067002304,2183,2.22931998584098,-84.48360928200731,38.01044611957688
52,21067002303,4326,3.8324328612503793,-84.46996032665287,38.01173891138347
