node_index,ct_code,population,area_km2,longitude,latitude
0,34017004400,2532,0.161415037962245,-74.07656441201391,40.71442109703785
1,34017002900,3744,0.2033023788018258,-74.06946837235076,40.72818595665337
2,34017003000,2631,0.2483203895202047,-74.06710444377627,40.72414638630149
3,34017004101,6242,0.3770494010679095,-74.07621007920834,40.721977703163496
4,34017004200,5455,0.2976775034375621,-74.07955159990624,40.717834417626115
5,34017004500,4486,0.389227495689956,-74.07244568072491,40.71128933125619
6,34017005900,7590,0.623397695234682,-74.096004425683,40.702961295692404
7,34017005300,3412,0.3851601442292199,-74.0756865077313,40.70410868319712
8,34017005400,7302,2.8965031449912746,-74.10424628962619,40.70854404272476
9,34017005801,5437,0.4482509452696285,-74.08262503527666,40.700059374487886
10,34017006000,4069,0.3790556758541021,-74.08940375684283,40.69878261587858
11,34017006100,7249,0.7753764836308528,-74.1000390832859,40.694415627841366
12,34017006300,4576,0.6770318556243213,-74.09217563447979,40.69091847475054
13,34017001201,2147,0.1393586195702087,-74.0563093277719,40.73695380570364
14,34017004800,3868,1.2482729348326225,-74.0947757150313,40.718825346194414
15,34017001701,4533,0.8143658788451253,-74.07704282843648,40.73685588410873
16,34017007600,8444,1.255840877404306,-74.03144537793318,40.72056859718506
17,34017003100,5705,0.2604217116474032,-74.06416541069562,40.72261179262055
18,34017003500,2107,0.0893722864276656,-74.04893447990653,40.719811443143
19,34017004000,5411,1.7485940562486788,-74.08867889639825,40.726087646126274
20,34017004102,3211,0.2370778977205975,-74.071017836109,40.71970382507591
21,34017004600,2770,0.4591446305100636,-74.06759228887066,40.71021781672765
22,34017004700,2487,0.8785329445217479,-74.06256423693972,40.708538151834865
23,34017004900,3961,0.3695581825250896,-74.08493287823599,40.713714508721125
24,34017005200,4570,0.3763471740427532,-74.08522299718392,40.70890872896072
25,34017000200,5207,0.2620468718773479,-74.0468930492889,40.75327593937116
26,34017000300,4132,0.3069066096405735,-74.04255512927801,40.750327194031314
27,34017000600,5272,0.3214729595642701,-74.05294730866488,40.746158571356794
28,34017002200,1737,0.1492682050460065,-74.05037155287691,40.72539213397063
29,34017002700,5503,1.151518772062901,-74.08243460402741,40.73213682823705
30,34017005802,1642,12.839508262874173,-74.06601816872787,40.68198588318019
31,34017002800,5502,0.2956252955694139,-74.07315699565196,40.72664784154588
32,34017006800,3854,0.348014214821334,-74.07932853814893,40.71075304065049
33,34017007000,4772,0.2519254191498799,-74.04319140246896,40.722417826035766
34,34017006600,1377,0.3460992163779774,-74.05831795998795,40.7248712660758
35,34017007400,5118,0.8629711767062647,-74.03121657499449,40.71310977880078
36,34017007700,9134,1.7131295301476033,-74.0316610696339,40.729261480016014
37,34017007800,2245,0.5611612428859872,-74.04406172909361,40.73189318902774
38,34017980100,0,6.956170540171948,-74.04428318609179,40.699906494723294
39,34017006400,2837,0.2181070759777597,-74.04547568322556,40.71814586562917
40,34017006500,2102,0.3733304884025646,-74.05254150743876,40.72053836121166
41,34017006700,3155,0.737487922710181,-74.06111842329388,40.71778590826622
42,34017007500,6264,0.3020796008573477,-74.03930207282164,40.71579351513058
43,34017006900,68,3.8466986634630778,-74.06700112370237,40.75232142573376
44,34017007100,2883,0.3400395219117005,-74.05770259883933,40.72881420490143
45,34017007200,2445,0.2983904258453995,-74.04802457551749,40.72891778961197
46,34017007300,2940,0.7741476662785199,-74.04823167673608,40.713386519104425
47,34017002400,2562,0.1597307343341018,-74.04526948495457,40.726579684821935
48,34017005600,4371,0.2306121281916814,-74.09135354032237,40.70596897172534
49,34017000902,6007,0.51939604789651,-74.06236871866511,40.73995699423031
50,34017004300,2405,0.2190651928888803,-74.0709386944107,40.716460006910474
51,34017000100,6029,0.5161158000690956,-74.05151814997691,40.756009756468025
52,34017001400,4058,0.2345037872899018,-74.05210214979874,40.73449418180901
53,34017000800,3508,0.3316486826939773,-74.04402746771744,40.74408327164277
54,34017000400,3669,0.464660082959678,-74.05844898907768,40.74977604289035
55,34017000500,4016,0.221479259896613,-74.05132693824797,40.74992368892066
56,34017000700,3032,0.2305681105910272,-74.04694402021103,40.74614852927748
57,34017001800,3874,0.2129327358698139,-74.06998203723901,40.73439412735633
58,34017001100,4980,0.5405373507017132,-74.05437821681099,40.740833596258355
59,34017001202,1377,0.231661821405096,-74.0555134406246,40.73221557303878
60,34017001300,2898,0.3333353821497137,-74.04697681221528,40.73809207530638
61,34017001900,1722,0.2309893135914143,-74.06215768125206,40.73332332061298
62,34017002000,3990,0.3088631430728933,-74.0655947661397,40.73076156374789
63,34017002300,2461,0.144801404475622,-74.04769096477335,40.72359052737102
64,34017001000,2060,0.1242370456325153,-74.0590106058018,40.74466443042237
65,34017006200,3852,0.2691381974963912,-74.09481267958793,40.69603288170567
66,34017005500,2941,0.2166616053609886,-74.08340336380685,40.70436240829837
