node_index,ct_code,population,area_km2,longitude,latitude
0,6037139301,4445,2.8656474576854,-118.55812654408466,34.17815381476168
1,6037139302,5000,0.3382865806283609,-118.53836549968874,34.176723031413594
2,6037139502,2917,1.0475514439360158,-118.52631105136138,34.162840206116016
3,6037139600,5060,2.477481400298491,-118.51010008865704,34.164059909590286
4,6037139701,5320,3.3988061859732674,-118.49571994946604,34.15734272125061
5,6037139801,3488,3.665743835704442,-118.54558053515444,34.15272057444609
6,6037143400,7056,1.757335142261686,-118.40906510772614,34.15367717035541
7,6037143500,5482,1.238187085861864,-118.40708884306706,34.14775716110138
8,6037181000,6458,4.137556292306595,-118.20282566002146,34.143991496430885
9,6037181500,3956,1.0944262173108197,-118.19285133765906,34.13478121429962
10,6037181600,4631,1.2500347340121911,-118.2097405499897,34.1297233218191
11,6037183101,3323,0.9679553794460144,-118.18178718219487,34.12250689358254
12,6037183220,4155,0.5352340611159787,-118.18928609810007,34.119972268434125
13,6037183300,3487,0.5413066713728657,-118.20081633831677,34.121000128129204
14,6037183510,2577,0.5004413258200336,-118.20308267400348,34.11540219634883
15,6037183520,3758,0.427706671662693,-118.20158488484816,34.110941213888324
16,6037183610,3215,0.3786430091788652,-118.19489735796591,34.11400237384313
17,6037192300,2463,0.8794937080284124,-118.32849227061875,34.07974302196192
18,6037195400,4451,1.0303467501181585,-118.2740531176536,34.09169233100319
19,6037183820,3445,0.30865294141338,-118.19712545101564,34.10395925639693
20,6037185100,6070,2.278044785903698,-118.21039406420343,34.10488250734426
21,6037185202,3627,1.205737568261778,-118.21706310702199,34.095059852237824
22,6037185310,3131,0.4210828040495959,-118.22262560740037,34.092202864478324
23,6037106112,5611,3.222750057563516,-118.41244224784627,34.30549098630655
24,6037106113,3697,1.443463908495655,-118.42220704921186,34.30615460175749
25,6037106114,6324,1.0150899033906282,-118.42698373364072,34.30272212563156
26,6037106403,3667,1.1056421408447723,-118.44127414866517,34.306018586460105
27,6037101300,3884,2.5812116834926995,-118.2709977664117,34.248773346856716
28,6037103101,2428,2.029805940327924,-118.30788740237672,34.27324074990323
29,6037103102,4734,1.2410230631619297,-118.30738825819316,34.26338433308179
30,6037103400,6416,2.500754889816936,-118.31397360872876,34.25483548762871
31,6037104103,3431,0.9491075292842722,-118.39257637452299,34.282099295019364
32,6037104105,6054,0.5846832332533458,-118.40468591276415,34.27614801246538
33,6037106510,5618,5.717274254638521,-118.48503144881136,34.3235495452636
34,6037106520,5920,2.2058821773952206,-118.46135232219994,34.308857375552044
35,6037106604,5068,2.620411320523115,-118.47368312832113,34.304432036247476
36,6037106641,2372,1.135490135882083,-118.50843308997058,34.298469090085824
37,6037113232,4315,2.0658178907712665,-118.61254520666259,34.22582605216615
38,6037113233,7345,1.1439382158364,-118.60122023794604,34.2269621077549
39,6037113234,4823,1.0229192501755842,-118.59387175382628,34.226172617098946
40,6037117405,3574,0.2018341896901374,-118.47023110782409,34.233731103651586
41,6037117301,3910,1.3319056040185389,-118.4896511823597,34.24215867080132
42,6037103300,3781,6.141954289129528,-118.35547848698153,34.257378637456206
43,6037191902,2788,0.7262996339654152,-118.33882221318947,34.083772814168356
44,6037194102,3189,3.5035289874728,-118.36624764607242,34.11686608699462
45,6037195803,2634,0.3773924455390896,-118.27692847010294,34.08180936243363
46,6037102105,1905,0.4927598647862809,-118.34926525413842,34.20987594893976
