node_index,ct_code,population,area_km2,longitude,latitude
0,36081044800,2809,0.2080003752746538,-73.80263442291341,40.71102194405622
1,36081045800,2348,0.2452792063947662,-73.79092605635626,40.71526264704554
2,36081046200,6907,0.2496112325014018,-73.78797486332076,40.70985469846817
3,36081046300,3836,0.1594148755748354,-73.87109002396308,40.74400073140142
4,36081046400,1999,0.2287688454332619,-73.78699581416693,40.71686368823022
5,36081046500,4172,0.1297582504776263,-73.87029812558458,40.74696651047903
6,36081046600,3882,0.2405349471902365,-73.78510005164073,40.714009530827006
7,36081046700,5895,0.1418582405945087,-73.874585570795,40.74545635460632
8,36081046800,3340,0.2294171394733833,-73.78227885618435,40.71049363486056
9,36081046900,8207,0.151384529296614,-73.87718447864373,40.74519649437866
10,36081047300,4328,0.198490818893487,-73.87623122321513,40.73722039425716
11,36081047000,3197,0.2293202028122485,-73.77729829658492,40.71129680719177
12,36081047100,4320,0.1580962307305258,-73.87656399954693,40.7409849540498
13,36081047200,3664,0.5208680194019093,-73.77894335847859,40.71762572635085
14,36081047500,4301,0.2819787681174928,-73.87565045393494,40.733637230851265
15,36081004500,3194,0.2203743359648286,-73.93376557251423,40.764532817206394
16,36081004700,3665,0.1792489223621401,-73.93315776628408,40.760287914562326
17,36081005000,49,0.1570582395693689,-73.85496270082429,40.677720836077334
18,36081005300,5092,0.1964968379673164,-73.92927280101242,40.76034849866717
19,36081044301,3719,0.1336497484470719,-73.85946041517448,40.740736902295936
20,36081005400,5862,0.4165436814833402,-73.84877467986978,40.67874933619829
21,36081005800,6355,0.5904220067524462,-73.84868943045825,40.673544789634434
22,36081006100,5548,0.1950531673436758,-73.92204097808157,40.76203069263451
23,36081030904,3179,0.4144156514679872,-73.89105473066564,40.76358314930313
24,36081043702,7125,0.17570586662003,-73.85654446635262,40.73810964487754
25,36081036700,2178,0.1955765569479141,-73.86793953437541,40.763222678259346
26,36081036500,2992,0.166197084892237,-73.86560541806851,40.75952455819169
27,36081036600,2731,0.3696529521602764,-73.76309030451336,40.685633994258595
28,36081035800,4179,0.5244871292762565,-73.75098048444339,40.67579099593873
29,36081036800,2495,0.2328429918172409,-73.76648458613876,40.68532115708998
30,36081037100,1335,0.1874727625252261,-73.86362406958453,40.76414335197904
31,36081037300,2255,0.2380764692417528,-73.85997950949086,40.75970997517624
