node_index,ct_code,population,area_km2,longitude,latitude
0,17031010300,6485,0.4720191964758374,-87.66653507605794,42.015940705080055
1,17031010600,6395,0.4950155838920603,-87.66768299608427,42.00627735738519
2,17031020100,3618,0.4111513352887374,-87.68711690779,42.01572100523798
3,17031280800,786,0.2373570780771669,-87.68890087291452,41.87859674549732
4,17031420300,2768,0.2451193911863724,-87.5986970165388,41.78322406667724
5,17031100200,6819,2.1046939490708847,-87.7943145024626,41.99565826514488
6,17031020200,6840,1.2419630652508948,-87.69951914155114,42.015690316061054
7,17031130200,1571,2.079027491988548,-87.7360661994257,41.98084971713745
8,17031020400,4258,0.555573215642041,-87.68591183362695,42.0084879917455
9,17031080202,3339,0.1552403553285394,-87.63090096104405,41.90585892246426
10,17031240200,1633,0.1660880537475466,-87.67018161664478,41.912441664242664
11,17031611800,2246,0.3278063883526219,-87.66711377427518,41.797647728582795
12,17031060200,2248,0.3182778317317403,-87.67151746575111,41.95790363336966
13,17031221200,3174,0.3304218284118522,-87.70464988934553,41.92108307460527
14,17031061200,2164,0.1746703836034873,-87.66164269499079,41.949059907609396
15,17031030200,5702,0.6661974311201418,-87.6652300085953,41.99444143817768
16,17031030300,3676,0.3141511178086712,-87.67253478950039,41.994387490850045
17,17031030400,2631,0.346488593291635,-87.67207880848343,41.98695153100571
18,17031030900,3126,0.4087183535151858,-87.67144544304246,41.97979510141723
19,17031031000,3907,0.4248974361414465,-87.67110935142055,41.97243700409572
20,17031980000,0,19.98202409325793,-87.90383732515902,41.98027894484477
21,17031600600,3144,0.4057969374750467,-87.65558159484142,41.84238519837108
22,17031420600,1894,0.2436055219308099,-87.6132776941164,41.78301348365051
23,17031110100,5514,1.8443258344433973,-87.7696729442672,41.987475546542
24,17031031400,4964,2.5294821754077867,-87.64052095260932,41.96257024239865
25,17031040900,1904,0.3218539191393739,-87.68385442953964,41.96318467138611
26,17031050200,5092,0.6522482400188806,-87.6837167758917,41.95774053027184
27,17031050300,2483,0.3947297606003475,-87.69151855274647,41.95767804496722
28,17031071700,1670,0.1599507154782963,-87.64107172961619,41.912866637349026
29,17031031800,1889,0.2351478947999934,-87.67062092755536,41.96701142709605
30,17031031700,6785,0.477476148870337,-87.6631954280119,41.965446568357955
31,17031610400,1951,0.1631812700883283,-87.667449125181,41.81039844851972
32,17031050600,2160,0.3323146240331402,-87.67618236686945,41.95054770013798
33,17031050500,5914,0.6525778193581088,-87.68350727644595,41.95044739808346
34,17031071600,1914,0.1621681277539592,-87.6411822847151,41.91647216154184
35,17031671400,1147,0.4956244758100739,-87.67622885622967,41.77379206343861
36,17031490400,742,0.2377595593593744,-87.61082372654386,41.723653877931866
37,17031062300,1595,0.1633099388965835,-87.6614431696929,41.94162776630288
38,17031630400,6379,0.6582492523008509,-87.69878109812579,41.797254496626714
39,17031010100,4599,0.3797506938495928,-87.66983160627136,42.02125638027027
40,17031301200,4417,0.4822013353702609,-87.69147706414039,41.84841711827551
41,17031420800,2377,0.3476009739207549,-87.60325692553685,41.77690971931853
42,17031470100,2006,1.589022858680763,-87.59648936169296,41.72822074237641
43,17031480100,2175,0.6596176631358243,-87.57572916680832,41.73524099300058
44,17031480200,1146,0.2861058359806014,-87.58988290718655,41.73512408566452
45,17031480300,1109,0.4157342829581744,-87.58797248008841,41.72919405114671
46,17031480400,5446,1.809901932559782,-87.57563851256762,41.728449791055475
47,17031650400,6648,1.0986306751974106,-87.71718027947364,41.76532466666688
48,17031650500,4619,3.24610026869074,-87.73203520754373,41.762218730565294
49,17031660400,5804,0.645647491866494,-87.70804407569318,41.782532080042415
50,17031290900,3857,0.9964938611451694,-87.73245669219611,41.86241032676312
51,17031291200,2124,0.3291395433470558,-87.71287458339174,41.86266113948416
52,17031421200,1126,0.3257476362066391,-87.60894738933159,41.770662141124845
53,17031271500,1527,0.162819456022008,-87.71315591753235,41.87178613205568
54,17031292200,2506,0.3941613505040822,-87.71573056456229,41.8566665107062
55,17031292400,2000,0.330658776491351,-87.72239916429407,41.85523971067098
56,17031292500,3595,0.9825010771177988,-87.73224283167198,41.85516134306352
57,17031271800,730,0.2059836447103979,-87.69848966106338,41.8714963884046
58,17031280100,6603,0.5942829465414479,-87.64279508362588,41.88530349164929
59,17031280400,1585,0.5021938422124093,-87.67188457139434,41.88600942583529
60,17031300600,3035,0.328181154669755,-87.71733431900807,41.84799044887307
61,17031300700,4841,0.3291266984208647,-87.71245040133374,41.848072030551265
62,17031301100,2217,0.2114244740299175,-87.69797337186661,41.84702904576756
63,17031480500,2939,1.3634843322847323,-87.5590910883198,41.72760014103094
64,17031490300,2302,0.6326812574243158,-87.61914797762135,41.72538127384588
65,17031490500,2041,1.4258899862181458,-87.61320643054908,41.71792744116634
66,17031660500,4454,0.6593575865914855,-87.70794319368923,41.77524339381589
67,17031520200,3178,1.2176980323383368,-87.53981048777293,41.7138156144628
68,17031520300,5902,0.9583514796496668,-87.53956294439247,41.7011139002403
69,17031520400,4515,0.7252766121646741,-87.53070285781527,41.70300795648859
70,17031520500,5275,1.0501360308481142,-87.53087192003373,41.69311581116222
71,17031520600,2852,1.089376933339893,-87.54040000713452,41.68952035384231
72,17031660600,5626,0.6586086320570804,-87.69334059366113,41.77728728140691
73,17031660700,1477,0.4806821686694619,-87.68109545817715,41.773845216403906
74,17031660800,4867,0.6553891200216616,-87.69326555715283,41.773641254337605
75,17031660900,4593,1.9729924936622856,-87.69799873069724,41.76810430612331
76,17031661000,5434,1.1189625100391196,-87.68504690747228,41.761817667998805
77,17031280900,890,0.1146889703463732,-87.68513239221238,41.87862608825948
78,17031301600,4242,0.3295159939564943,-87.712252035554,41.84075715682849
79,17031490600,1464,0.6831143460914655,-87.62833015765369,41.71797343580165
80,17031490700,2777,0.6398105975931125,-87.6283617458662,41.71073388751907
81,17031490800,4006,1.0792525113315503,-87.61533711591126,41.710682816618394
82,17031491000,3408,1.2779793989670816,-87.62805359864097,41.699762532585844
83,17031491100,4256,1.321950351021114,-87.63769938147404,41.69975305585855
84,17031530200,4390,1.2973456107870898,-87.63239540309134,41.68156124567147
85,17031530300,4014,1.3081959462121306,-87.65175242070892,41.68131434633477
86,17031530400,2183,1.3120630660290575,-87.65152672313799,41.67403965919521
87,17031530600,2403,1.0341993368557618,-87.61899523082822,41.67039076715926
88,17031560100,1501,0.74287714697701,-87.74127299150537,41.815337967025286
89,17031670200,930,0.3265433843582006,-87.66206265173923,41.79042473946081
90,17031670300,1087,0.3263293375263796,-87.66691669532149,41.79035757766694
91,17031670400,1689,0.3264203589205401,-87.6717697723768,41.79029961851656
92,17031661100,7115,1.299431545976401,-87.70269054308362,41.76078789004503
93,17031670100,1001,0.3268946592913295,-87.6572083505627,41.790493683177765
94,17031670600,975,0.3270337609726827,-87.6715771962635,41.78300544860384
95,17031670700,1113,0.3267282219635781,-87.66673145900316,41.78306856198914
96,17031670800,1015,0.3262993234632836,-87.66187901045876,41.78314417026493
97,17031670900,1290,0.3262889571775237,-87.65702200166885,41.783212358336854
98,17031260900,1461,0.2281966901739066,-87.72281414597732,41.87102971582933
99,17031261000,2276,0.4990342713342785,-87.73200935277826,41.871337871749205
100,17031281900,6221,0.4387682671256203,-87.64262229150161,41.87924943307959
101,17031310200,1765,0.32057217685612,-87.6442090700209,41.85631001074361
102,17031310300,1873,0.3185692200344111,-87.64897824158363,41.85614390011206
103,17031310400,1286,0.1244626790900256,-87.65226127920414,41.85650687052353
104,17031310500,1491,0.1619398878428333,-87.65473996102423,41.85524802040663
105,17031491200,1931,0.6494961895123547,-87.63743828164341,41.688776457351786
106,17031491300,2327,0.6460297661920111,-87.62780358331044,41.688896862046256
107,17031491400,3336,0.8298675487000688,-87.6168214782427,41.689123204451
108,17031500100,3136,2.6527207011172536,-87.59502472711293,41.714683389320825
109,17031500200,2106,2.042415124868144,-87.60030863305188,41.70085518031695
110,17031500300,1598,0.7091704836244495,-87.60536976428759,41.689315035410566
