node_index,ct_code,population,area_km2,longitude,latitude
0,8041004902,5583,4.081837292167008,-104.74707490650007,38.91081372064394
1,8041005800,3059,1.4427738246882744,-104.73302804106123,38.875751568225496
2,8041001500,2145,1.7597416740044265,-104.83589019606403,38.840580489155364
3,8041002800,6593,7.396522827981775,-104.7959797382044,38.81207842615444
4,8041005700,6092,3.146179097451582,-104.7472884183648,38.87590898665481
5,8041002502,4435,3.921512274121504,-104.84972627437789,38.81271842744066
6,8041005501,4942,3.383486466832616,-104.72850002973686,38.90691460636793
7,8041007000,4520,5.256383032556698,-104.78394600695722,38.968462995261156
8,8041007800,5457,5.220074923136992,-104.79612347189483,38.899845044602756
9,8041000101,5892,6.848386769812152,-104.77389346881715,38.87838226600803
10,8041000102,3387,1.632981753760511,-104.76712213948755,38.86380679237897
11,8041000202,4655,2.734209887644748,-104.77200703833056,38.895086695003165
12,8041000301,3376,1.8432402734084412,-104.80315438289846,38.87980518032737
13,8041000400,2214,1.7119588297812998,-104.8042700908399,38.869797267260715
14,8041000500,2100,1.341075572923933,-104.81201562500921,38.864885593516824
15,8041000600,3007,1.7050521319516092,-104.78533524482548,38.86446413448597
16,8041000700,3413,1.624937120809697,-104.78550837906307,38.85502674006765
17,8041000800,2985,2.2378413988012,-104.80190525811742,38.854639429500565
18,8041000900,2399,1.0559889254461683,-104.81491952241328,38.855492874472496
19,8041001000,2301,1.9720077084059957,-104.82592513628508,38.859280961592994
20,8041001101,1490,1.2643735189005345,-104.82883929609096,38.87010330104801
21,8041001104,3161,4.244032524652733,-104.84319492732084,38.86516783283595
22,8041001301,2099,1.3298011640664915,-104.86327619895512,38.84839332330007
23,8041002900,5582,3.0193511981937675,-104.81223051396583,38.80404891542566
24,8041004009,1692,0.4724313724310657,-104.7540129980436,38.78558341782226
25,8041004701,4853,2.2897676814964623,-104.78308715520657,38.92316828333901
26,8041004702,2112,1.0150618268029632,-104.76373247655074,38.927642895246464
27,8041001302,5399,3.0546390573494104,-104.85439211217466,38.856469748648266
28,8041005201,4364,1.6568256848319871,-104.77339489464973,38.81858068694066
29,8041001600,3359,1.5882533052585068,-104.82458611673371,38.844759246231646
30,8041001700,1882,0.785535199011332,-104.8138737528891,38.8447518974989
31,8041003906,6275,4.943885251064105,-104.78453073108416,38.95175831619015
32,8041004703,5869,2.316417341023125,-104.76344552328989,38.92058314273073
33,8041004800,5022,2.4058391210560037,-104.77366509744564,38.90982461694971
34,8041001800,1952,1.2818584461404572,-104.80226505715187,38.84304991617465
35,8041001900,4873,1.7101446693866795,-104.78480782866939,38.845589785876456
36,8041002000,6834,3.4488027404692407,-104.76658609968177,38.84941791365592
37,8041005109,8027,4.579203492937335,-104.69955585200823,38.893229036634736
38,8041002501,3551,14.910390490320212,-104.87809587622095,38.80778704364184
39,8041005400,6164,2.824052475514121,-104.76405573893695,38.80223128982224
40,8041000203,4318,2.65520802041772,-104.80426170865147,38.888997316681554
41,8041002400,5329,4.150292358858136,-104.85883294465965,38.83290316030683
42,8041007900,2747,6.157522784253429,-104.86128903617208,38.8836414222878
43,8041003705,5953,10.836800076046837,-104.84033937560574,38.94145474163796
44,8041003905,4223,5.509975077651236,-104.79165389305479,38.93810715076901
45,8041003707,3950,8.128206376113162,-104.87911858307372,38.92129133308144
46,8041000302,5021,5.681705087899724,-104.82353002066397,38.89043653470402
47,8041007700,6123,6.0119852938292375,-104.80298559282822,38.918760171043836
48,8041003706,4572,2.758954984888362,-104.84047431858068,38.92450341085882
49,8041003702,5236,5.2196959298239465,-104.85599488856909,38.93796395305471
50,8041003100,4351,11.401212226703032,-104.84704345062255,38.78531667146736
51,8041003709,6220,8.27376645762959,-104.84566025912284,38.91078357226729
52,8041006502,7508,2.620813614699972,-104.73648276794398,38.78666155052711
53,8041003308,6004,1.671880152339687,-104.80604487367027,38.77154129282563
54,8041005108,9219,6.30944435183096,-104.70044875600344,38.877570330327806
55,8041006902,5239,2.4787751365584305,-104.74836623144097,38.94447728236702
56,8041004705,8979,3.0250576797409865,-104.73464430525848,38.92414781356374
57,8041005107,9048,4.693262088287438,-104.6887562313428,38.919733843070155
58,8041003305,7402,13.337121149070391,-104.84202200674292,38.76294287348252
59,8041003307,3450,2.26955541376678,-104.80753313261245,38.78230918085532
60,8041004706,5512,4.217186286517457,-104.72826073022266,38.9344812817304
61,8041005106,10848,6.122439195916888,-104.70505662540864,38.925548509629344
62,8041007102,10097,7.159612571745266,-104.75709146375779,38.967891341578834
63,8041007201,10751,17.2884258229172,-104.79980950534976,39.00998886684528
64,8041007101,10685,15.813363423739109,-104.72213741041769,38.96629994238154
65,8041006301,5196,2.586904786746333,-104.73591326566896,38.81650219024644
66,8041006802,4054,2.098017300427917,-104.75919587028233,38.94869204118519
67,8041006801,4304,1.9073474022477637,-104.7654016566844,38.937058274881
68,8041002101,3755,2.73210841030186,-104.78559820585942,38.83316759244063
69,8041002102,4776,2.621121244954189,-104.76702025711164,38.83233145947643
70,8041002200,2942,1.7294427197535585,-104.81322777500542,38.83023610751507
71,8041002700,3246,2.323675776462416,-104.80143164002979,38.82991682485145
72,8041001400,3321,1.972631259273563,-104.84739802602951,38.84078916409379
73,8041006302,6035,1.7124452421944707,-104.75016052634557,38.819171429691146
74,8041006901,5109,2.1947021234385087,-104.73248014583959,38.948546035901224
75,8041006100,4340,1.3556547324160688,-104.75248159802717,38.83277204448406
76,8041006200,5194,3.609655558866335,-104.73462904241455,38.8323139216316
77,8041006400,7530,3.2606834624986263,-104.75051212266699,38.800640276464605
78,8041005105,7599,2.897438032378377,-104.70911201862894,38.904229450866
79,8041005202,3081,1.0184095506521045,-104.76239833359126,38.820228604622514
80,8041005300,4915,1.490896027571843,-104.77552139064146,38.80548481971428
81,8041005502,4630,1.8356148165295607,-104.74753226311313,38.890082433795804
82,8041005601,5206,2.5379672511412426,-104.72983658166716,38.892430912375886
83,8041005602,3422,1.4534617144865174,-104.72622888023267,38.87875978546435
84,8041006000,7045,3.968511400580275,-104.74342845037371,38.84695801097727
85,8041006501,3877,1.6209790444817531,-104.73736807888594,38.80084054447539
86,8041008000,4537,2.790002633269914,-104.84128583552351,38.887773103688836
87,8041003000,3888,3.288845640274687,-104.83331043034612,38.812100432022575
88,8041003708,3001,3.161766832721653,-104.86581033110329,38.908468933661474
89,8041004008,3027,40.13945329762313,-104.69614376591953,38.799469240913155
90,8041004901,3649,1.705035030113916,-104.75827377468404,38.90115681179541
91,8041005900,6673,6.251973538556411,-104.73523954653218,38.85825250574512
92,8041002300,1892,3.16417369263647,-104.82638870701844,38.82727325801936
93,8041006600,2368,2.6086990295838706,-104.87288506452042,38.864803762164414
