node_index,ct_code,population,area_km2,longitude,latitude
0,6059087200,7725,2.155059425518802,-117.92855648642124,33.835792949985546
1,6059087300,10714,1.6286741771169242,-117.91108438647363,33.83613682544889
2,6059087401,4946,1.0175464956569595,-117.91475700127873,33.82825321037447
3,6059087405,5627,1.162547582208867,-117.91107878356543,33.8211215332086
4,6059087503,6011,1.9443870259818852,-117.91959046854194,33.79968218659044
5,6059087504,7286,0.9466763109514064,-117.90200916604117,33.79753743897776
6,6059087601,5348,1.3190842876092328,-117.94141330826227,33.81424934932779
7,6059087602,8007,1.9743590906404007,-117.93996228333388,33.80446900348098
8,6059087701,5901,1.305903310989568,-117.9588850876821,33.82140130434079
9,6059087704,5411,1.3224277162848488,-117.95451021704598,33.810476756831555
10,6059086301,7075,1.86107761677256,-117.89624796215368,33.832757280073274
11,6059086304,4864,1.276076016804788,-117.87909756384533,33.83549008090446
12,6059086305,4266,1.453007802396752,-117.87947884420282,33.829140962688335
13,6059086306,4773,1.878548726468264,-117.87697662321737,33.82312899332887
14,6059086402,6071,1.2502229579033646,-117.88492882277993,33.846266707435525
15,6059086404,6350,1.177820562876572,-117.8977732866251,33.85062718926582
16,6059086406,4189,1.085541500439428,-117.87622973592262,33.843816326589874
17,6059086407,6379,2.20692988001053,-117.85824480491573,33.84413042699747
18,6059086501,4254,1.4153244132723517,-117.91873553697549,33.84664195360842
19,6059086502,6318,1.0661389175760776,-117.91007164830528,33.84778921749126
20,6059086601,9185,1.2989019423384955,-117.93302401571644,33.8507453376972
21,6059086701,9054,2.143174952528437,-117.95659258404228,33.85122553615921
22,6059086702,8069,1.149503693130982,-117.94823159811509,33.84326906409515
23,6059086602,6447,1.1439006247211532,-117.93311212214356,33.84404280437941
24,6059011714,898,6.2566404518094965,-117.85453485917981,33.85698323949424
25,6059087403,3701,0.6303381083896304,-117.91031906496949,33.81413219544031
26,6059021915,3997,3.6017659473247177,-117.81156194253231,33.844369083815245
27,6059086802,5874,1.8460015947622883,-117.9689154632355,33.84533629657781
28,6059086901,8270,1.3127570975225242,-118.00650835413754,33.824619742092445
29,6059086902,5624,1.3128598341114035,-117.99777561837492,33.82470096329977
30,6059086803,8751,1.9449652648059412,-117.98060129080177,33.83584854311771
31,6059086903,7128,1.315108197400217,-117.98903493173513,33.82477512884052
32,6059021812,6535,3.039818911394109,-117.80622473513482,33.87150140425089
33,6059021905,5145,3.539188861180341,-117.77338904747972,33.85843838803267
34,6059021916,3308,2.188371824475136,-117.792375141304,33.840644565860764
35,6059086303,7535,6.581099257529231,-117.89083883542602,33.81185938638538
36,6059021921,4217,4.039955268205877,-117.75439757453076,33.85495848918767
37,6059021923,7141,11.130860293184284,-117.73225545830849,33.83726904205882
38,6059021920,7041,5.222720206883657,-117.76565499778017,33.83710568585676
39,6059087404,3891,0.5170815836473649,-117.90951078335074,33.82515320738828
40,6059021903,3825,2.628220121680424,-117.81267361475139,33.85172727238597
41,6059021919,2825,2.178701302314015,-117.7696789089207,33.84882928236412
42,6059021922,4841,2.0929302872654327,-117.74431304915673,33.85993617556565
43,6059087001,5272,1.3146627886278086,-117.98028397314957,33.82485521791586
44,6059087002,7887,1.2460178892604714,-117.97176574603971,33.82497168015194
45,6059086405,7658,1.220014811886498,-117.89713620585503,33.84343687057059
46,6059087101,4741,1.318987071315142,-117.96331467118618,33.83237962278976
47,6059087102,7084,1.4595370507763563,-117.95196777650851,33.83706670546579
48,6059087103,8986,1.976431263656492,-117.9487879806527,33.8264398855982
49,6059087105,4614,1.72771560719052,-117.93465877063429,33.82747250413815
50,6059087106,4819,0.9238066975383448,-117.93005463619536,33.82010190848376
51,6059021813,4,4.696158935688094,-117.8166121733848,33.85916398017573
52,6059980000,33,2.766486887363561,-117.91867178046556,33.80962494097555
53,6059087505,4913,0.6570588352177533,-117.93054081567935,33.8106403935458
54,6059021807,4438,2.0683245093413696,-117.77071340645128,33.86748667905247
