node_index,ct_code,population,area_km2,longitude,latitude
0,6099000910,7549,1.919248588621624,-120.96670831754079,37.67262689177025
1,6099001001,6014,2.569473737464597,-120.96579133776909,37.65923708876036
2,6099000911,4870,1.3359132963987266,-120.95064368878572,37.67176897003714
3,6099000912,17392,6.498940625745601,-120.93721102417167,37.67925549251996
4,6099001002,3284,1.9516542803882928,-120.97844079965668,37.654454270259
5,6099002301,8850,4.039434938042941,-121.0051441175472,37.60972182363687
6,6099001200,3889,1.5344951493442045,-120.99415127716324,37.649691267593
7,6099001601,4857,1.588938808941843,-121.0159645166804,37.629553595004666
8,6099001700,2738,1.2226526601232912,-121.00699569168752,37.63711621995458
9,6099001300,5896,3.617678068467945,-121.00356967080504,37.66011827159857
10,6099001400,6441,2.8579503925663348,-121.02011280309368,37.66272055617776
11,6099001800,2349,2.6809325658323897,-120.9932526774188,37.63840524952865
12,6099001900,4833,2.847991043718145,-120.96924643758346,37.64373854907219
13,6099002004,6694,3.146606509421244,-120.94336167049964,37.646911508324806
14,6099002100,3112,4.984531833933686,-120.96592273235255,37.62925196696652
15,6099002803,2864,2.1367390628655945,-120.91583498854556,37.668043082392664
16,6099000602,3111,3.9159702120750217,-121.03060271702796,37.65464064103435
17,6099000805,6582,2.011677964364915,-121.02161355574964,37.67645950394747
18,6099000806,4519,1.4126650297953938,-121.02206766188326,37.685664007264094
19,6099000807,3700,1.3154636611603294,-121.0406375233154,37.68586784044735
20,6099000801,6430,3.358118394376901,-121.0032806136767,37.67980749324694
21,6099000803,5060,2.0408581607323053,-121.03907468292148,37.676346679539755
22,6099000905,5876,2.451633554109327,-120.9487103068675,37.660183421917104
23,6099000906,5933,2.485041450651919,-120.93334514670347,37.65932162523325
24,6099000909,5437,1.7165329593348269,-120.98428033728091,37.67324729945122
25,6099002200,6206,3.1052816540082087,-121.00390614019582,37.622651422702425
26,6099002401,3848,0.7922355238789499,-121.00189126683513,37.59725203655635
27,6099002006,4681,1.1723694875956112,-120.92545246698297,37.64491864738523
28,6099002005,4040,0.9523794608309736,-120.93453135405704,37.6436041082419
29,6099001604,3809,0.7846247851451272,-121.01729135974995,37.6170322061446
30,6099001100,4153,1.7671711973558597,-120.98768533433208,37.662726443219704
31,6099000907,3557,1.9415459014949903,-120.98509075358018,37.683537719408
32,6099000908,5468,1.9302773479825768,-120.96690623009272,37.6835028928772
33,6099000403,4029,3.911909422975565,-120.96723533305014,37.699982376213725
34,6099000503,4800,2.38086799957915,-121.05842913304842,37.69373517491695
35,6099000504,8852,4.400682608909819,-121.03891482709699,37.699671016200234
36,6099000505,5680,3.5332824974063985,-121.02203436171365,37.70117516800544
