node_index,ct_code,population,area_km2,longitude,latitude
0,39049001820,2597,0.9098118973131076,-83.01476764585216,39.9878158570213
1,39049002000,3400,0.7023230080946801,-83.01414435580278,39.982066540504036
2,39049002100,2415,0.5250481945013685,-83.00635666652954,39.97875096467096
3,39049002200,2310,0.6987014799003531,-82.99964460202095,39.982670021394675
4,39049002300,1395,2.5723724286836327,-82.97362614188006,39.98250198602486
5,39049002510,2850,4.953628262284253,-82.9546751856818,39.99116431611383
6,39049006931,7225,2.021838847943048,-82.96469550041395,40.08201663179509
7,39049006932,6971,2.55944462489067,-82.96318192989685,40.07219696932322
8,39049006933,7089,1.5127306874330142,-82.96534293168456,40.06344182390353
9,39049000720,2559,2.187383289366113,-82.98718910069357,40.008007992011706
10,39049000320,2472,1.2756876993445143,-82.98342101471154,40.03815921568138
11,39049000330,2601,0.795834173789956,-82.98588675074026,40.02787197719274
12,39049000410,2495,0.7962937530132821,-83.0195824256372,40.02900795209521
13,39049000420,3453,1.4663256925198416,-83.0062104704494,40.02882399548162
14,39049000600,3643,0.9976631139329244,-83.00568074413786,40.01572753441469
15,39049000710,3427,1.3101191994228565,-82.98902094635166,40.019253952145085
16,39049000730,3660,1.0431138641359743,-82.97366855828963,40.005078425532524
17,39049000810,2641,0.9943120193707586,-82.97619933191537,40.02654326542925
18,39049000820,3090,1.4478938518874314,-82.96389722236198,40.02561623476444
19,39049000910,3733,1.2864306289702274,-82.97413919914216,40.01599124175715
20,39049000920,2401,0.9153952503584536,-82.96263107802143,40.01632811801552
21,39049001000,6092,0.8940567092223243,-83.00316397341352,40.00968358987637
22,39049001110,2828,0.5487556184540626,-83.01439439746433,40.00912987805283
23,39049001300,5847,0.6840296629000295,-83.00117484901521,39.99831653803891
24,39049001400,1847,1.8547582478767948,-82.98710751582509,39.995211836813006
25,39049001500,1973,1.3121619847408377,-82.9778814510932,39.99161175497314
26,39049001700,3242,0.5131511848039166,-83.00339611375637,39.99052651558125
27,39049001810,4119,0.3950154489460295,-83.01161359847451,39.99220857733492
28,39049008812,3060,8.553677283558459,-82.94333003503266,39.9070659961107
29,39049007207,8066,7.646086616556052,-82.85213153616996,40.09821177399613
30,39049007205,6007,5.423861867124118,-82.82485487911032,40.10247125590129
31,39049001901,2813,1.7639221453775422,-83.03027837752906,39.98620195548954
32,39049001902,4115,1.1112266960370067,-83.04754768516295,39.98915945800043
33,39049006396,5544,8.514221998954897,-83.07225892545526,40.08005189894693
34,39049006394,2782,1.0239698040802288,-83.0662326619781,40.13226511090931
35,39049006393,5562,2.424809526260746,-83.08095155652647,40.13202806710529
36,39049007044,6197,2.2469512357346235,-83.00493140726577,40.13148739279734
37,39049007048,6699,2.9040315332005693,-82.98797248083365,40.12528023523259
38,39049007047,3748,2.356447979767565,-82.98057014460666,40.1189365819053
39,39049007202,3751,3.995869485612853,-82.89785866061644,40.06938538877073
40,39049007043,5442,2.606621855032776,-83.00610483944915,40.12007527762919
41,39049007551,10714,2.880335852685663,-82.92247609965423,40.027388820846376
42,39049007954,8288,8.042569301187047,-83.13995951369691,39.99260549655839
43,39049006395,3552,1.833649739640752,-83.08527797762103,40.067366654364236
44,39049010700,1372,1.4021265266455911,-83.00972809241122,40.06604143028354
45,39049009900,1797,2.868566201682196,-82.98987600146118,40.100724818417085
46,39049007395,14699,8.348003691139256,-82.80656212039295,39.9898292101651
47,39049008132,7093,2.658262079033751,-83.14948211281313,39.94142607648919
48,39049008142,7682,8.177783776302217,-83.14168878491796,39.97266921212354
49,39049008161,8010,17.743101700503217,-83.14478649416975,39.907037238702664
50,39049009361,5145,6.315094376512642,-82.8501790122482,39.96586684451011
51,39049006821,3309,1.528220361009349,-83.0260565539383,40.069149576978255
52,39049006921,4089,2.7516900030330214,-82.99511150438471,40.07729580289864
53,39049006923,4060,1.8257305673312287,-82.98184825291683,40.079248577335086
54,39049006924,4201,1.651079366930551,-82.98559902058945,40.06574787981321
55,39049008210,2279,7.476256263952046,-83.10324734429425,39.96177440810276
56,39049008241,2377,4.394107522042119,-83.07594338690853,39.97681312261221
57,39049008242,5569,5.465793070081903,-83.09759059398976,39.978669822640285
58,39049008311,4515,2.490739691319997,-83.10247074858225,39.94173471907775
59,39049008312,4680,1.5206789332131851,-83.09490715699276,39.93526082074585
60,39049008321,2524,1.103178170305276,-83.08264505906747,39.93649361428408
61,39049009430,9061,12.382013951668185,-82.90476098515019,39.902289197102704
62,39049002600,3875,3.588265628979693,-82.92449319386029,39.98938914338995
63,39049002710,2084,0.8423886874644757,-82.91936054357859,39.9799666447109
64,39049002730,2398,0.9308940629200436,-82.91022007995105,39.97077738074648
65,39049002750,2361,0.9354610203261846,-82.90826925139916,39.96293070313973
66,39049002770,2322,0.9243970192833186,-82.91023613849895,39.95164577362633
67,39049002780,2204,1.7705391564105333,-82.92855485204659,39.943810426353224
68,39049002900,2777,0.8269562497629013,-82.97516853716157,39.97576440681661
69,39049006942,1485,0.3607441972671431,-82.97325647690712,40.10369711163509
70,39049006943,4946,1.8595185313349616,-82.97931169310286,40.09415907482687
71,39049006944,4207,2.5576520016032003,-82.962727824362,40.101213373660826
